FECHA;DEPARTAMENTO;MUNICIPIO;DIA;CLASE DE ESTUPEFACIENTE;CLASE DE SITIO;ZONA;UNIDAD DE MEDIDA;CÓDIGO DANE;CANTIDAD
2/01/2018;RISARALDA;PEREIRA;Jueves;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;66001000;40
2/01/2018;RISARALDA;SANTA ROSA DE CABAL;Jueves;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;66682000;2
2/01/2018;SANTANDER;BUCARAMANGA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;68001000;12
2/01/2018;SANTANDER;FLORIDABLANCA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;68276000;3
2/01/2018;SANTANDER;GIRÓN;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;68307000;10
2/01/2018;SUCRE;SAMPUÉS;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;70670000;273
2/01/2018;TOLIMA;IBAGUÉ;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;73001000;15
2/01/2018;TOLIMA;MARIQUITA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;73443000;35
2/01/2018;VALLE;CAICEDONIA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76122000;50
2/01/2018;VALLE;CALI;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76001000;110
2/01/2018;VALLE;CARTAGO;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76147000;30
2/01/2018;VALLE;EL DOVIO;Jueves;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;76250000;20
2/01/2018;VALLE;FLORIDA;Jueves;BASUCO;CASAS DE HABITACION;URBANA;GRAMO;76275000;6
2/01/2018;VALLE;GINEBRA;Jueves;BASUCO;VIAS PUBLICAS;RURAL;GRAMO;76306000;11
2/01/2018;VALLE;PALMIRA;Jueves;BASUCO;VIAS PUBLICAS;URBANA;GRAMO;76520000;5
2/01/2018;ANTIOQUIA;AMAGÁ;Jueves;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5030000;36
2/01/2018;ANTIOQUIA;ANDES;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5034000;3
2/01/2018;ANTIOQUIA;BETULIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5093000;32
2/01/2018;ANTIOQUIA;BRICEÑO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5107000;1
2/01/2018;ANTIOQUIA;CAÑASGORDAS;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5138000;10
2/01/2018;ANTIOQUIA;CISNEROS;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5190000;5
2/01/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Jueves;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5101000;3
2/01/2018;ANTIOQUIA;CONCORDIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5209000;1
2/01/2018;ANTIOQUIA;EL SANTUARIO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5697000;114
2/01/2018;ANTIOQUIA;FREDONIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5282000;5
2/01/2018;ANTIOQUIA;HISPANIA;Jueves;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5353000;3
2/01/2018;ANTIOQUIA;MARINILLA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5440000;4
2/01/2018;ANTIOQUIA;MEDELLÍN;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5001000;10
2/01/2018;ANTIOQUIA;RIONEGRO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5615000;20
2/01/2018;ANTIOQUIA;SAN FRANCISCO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5652000;1
2/01/2018;ANTIOQUIA;SAN JERÓNIMO;Jueves;COCAINA;VELODROMO;URBANA;GRAMO;5656000;1
2/01/2018;ANTIOQUIA;SAN LUIS;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5660000;11
2/01/2018;ANTIOQUIA;SAN ROQUE;Jueves;COCAINA;FINCAS Y SIMILARES;RURAL;GRAMO;5670000;3
2/01/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5042000;84
2/01/2018;ANTIOQUIA;SANTO DOMINGO;Jueves;COCAINA;FINCAS Y SIMILARES;RURAL;GRAMO;5690000;13
2/01/2018;ANTIOQUIA;VENECIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;5861000;5
2/01/2018;ANTIOQUIA;YARUMAL;Jueves;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;5887000;12
2/01/2018;ARAUCA;SARAVENA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;81736000;200
2/01/2018;ATLÁNTICO;BARRANQUILLA;Jueves;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;8001000;1000
2/01/2018;CALDAS;MANIZALES;Jueves;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;17001000;36
2/01/2018;CALDAS;SAMANÁ;Jueves;COCAINA;FINCAS Y SIMILARES;RURAL;GRAMO;17662000;1
2/01/2018;CALDAS;VILLAMARÍA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;17873000;3
2/01/2018;CUNDINAMARCA;BOGOTÁ D.C.;Jueves;COCAINA;AEROPUERTO;URBANA;GRAMO;11001000;248
2/01/2018;CUNDINAMARCA;BOGOTÁ D.C.;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;11001000;30
2/01/2018;CUNDINAMARCA;CHÍA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;25175000;7
2/01/2018;CUNDINAMARCA;FUNZA;Jueves;COCAINA;FRENTE A ALMACEN - VIA PUBLICA;URBANA;GRAMO;25286000;1
2/01/2018;CUNDINAMARCA;GUADUAS;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;25320000;35
2/01/2018;CUNDINAMARCA;LA PEÑA;Jueves;COCAINA;SECTOR COMERCIO;URBANA;GRAMO;25398000;3
2/01/2018;CUNDINAMARCA;RICAURTE;Jueves;COCAINA;PERIMETRO URBANO;URBANA;GRAMO;25612000;3
2/01/2018;CUNDINAMARCA;SOPÓ;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;25758000;50
2/01/2018;CUNDINAMARCA;SOACHA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;25754000;4
2/01/2018;MAGDALENA;EL RETÉN;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;47268000;15
2/01/2018;MAGDALENA;PLATO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;47555000;10
2/01/2018;MAGDALENA;ZONA BANANERA;Jueves;COCAINA;CASAS DE HABITACION;RURAL;GRAMO;47980000;96
2/01/2018;META;PUERTO LÓPEZ;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;50573000;9
2/01/2018;META;VILLAVICENCIO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;50001000;16
2/01/2018;NARIÑO;PASTO;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;52001000;60
2/01/2018;NORTE DE SANTANDER;CÚCUTA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;54001000;15
2/01/2018;QUINDÍO;ARMENIA;Jueves;COCAINA;TERMINAL DE TRANSPORTES;URBANA;GRAMO;63001000;3
2/01/2018;QUINDÍO;ARMENIA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;63001000;10
2/01/2018;QUINDÍO;CALARCA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;63130000;3
2/01/2018;QUINDÍO;CÓRDOBA;Jueves;COCAINA;FINCAS Y SIMILARES;RURAL;GRAMO;63212000;4
2/01/2018;QUINDÍO;QUIMBAYA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;63594000;91
2/01/2018;SANTANDER;FLORIDABLANCA;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;68276000;1
2/01/2018;SANTANDER;GIRÓN;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;68307000;4
2/01/2018;VALLE;BUENAVENTURA;Jueves;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;76109000;24
2/01/2018;VALLE;CALI;Jueves;COCAINA;VIAS PUBLICAS;URBANA;GRAMO;76001000;11
2/01/2018;VALLE;FLORIDA;Jueves;COCAINA;CASAS DE HABITACION;URBANA;GRAMO;76275000;52
2/01/2018;VALLE;GINEBRA;Jueves;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;76306000;10
2/01/2018;VALLE;LA VICTORIA;Jueves;COCAINA;VIAS PUBLICAS;RURAL;GRAMO;76403000;10
2/01/2018;ANTIOQUIA;CISNEROS;Jueves;HEROINA;VIAS PUBLICAS;URBANA;GRAMO;5190000;1
2/01/2018;ANTIOQUIA;ITAGUI;Jueves;HEROINA;VIAS PUBLICAS;URBANA;GRAMO;5360000;21
2/01/2018;ANTIOQUIA;ABEJORRAL;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5002000;15
2/01/2018;ANTIOQUIA;AMAGÁ;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5030000;54
2/01/2018;ANTIOQUIA;AMAGÁ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5030000;50
2/01/2018;ANTIOQUIA;AMALFI;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5031000;490
2/01/2018;ANTIOQUIA;ANDES;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5034000;8
2/01/2018;ANTIOQUIA;ANDES;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5034000;90
2/01/2018;ANTIOQUIA;ARGELIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5055000;21
2/01/2018;ANTIOQUIA;BELLO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5088000;170
2/01/2018;ANTIOQUIA;BETANIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5091000;83
2/01/2018;ANTIOQUIA;BETULIA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5093000;28
2/01/2018;ANTIOQUIA;BETULIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5093000;320
2/01/2018;ANTIOQUIA;BRICEÑO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5107000;20
2/01/2018;ANTIOQUIA;CAICEDO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5125000;45
2/01/2018;ANTIOQUIA;CAÑASGORDAS;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5138000;5
2/01/2018;ANTIOQUIA;CIUDAD BOLÍVAR;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5101000;18
2/01/2018;ANTIOQUIA;COCORNÁ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5197000;42
2/01/2018;ANTIOQUIA;CONCORDIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5209000;169
2/01/2018;ANTIOQUIA;COPACABANA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5212000;70
2/01/2018;ANTIOQUIA;EL BAGRE;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5250000;37
2/01/2018;ANTIOQUIA;EL SANTUARIO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5697000;28
2/01/2018;ANTIOQUIA;FREDONIA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5282000;7
2/01/2018;ANTIOQUIA;FREDONIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5282000;22
2/01/2018;ANTIOQUIA;FRONTINO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5284000;22
2/01/2018;ANTIOQUIA;GIRARDOTA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5308000;100
2/01/2018;ANTIOQUIA;GUATAPÉ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5321000;11
2/01/2018;ANTIOQUIA;HISPANIA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5353000;18
2/01/2018;ANTIOQUIA;JARDÍN;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5364000;20
2/01/2018;ANTIOQUIA;JERICÓ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5368000;15
2/01/2018;ANTIOQUIA;LA PINTADA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5390000;18
2/01/2018;ANTIOQUIA;LA UNIÓN;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5400000;92
2/01/2018;ANTIOQUIA;LIBORINA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5411000;24
2/01/2018;ANTIOQUIA;LIBORINA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5411000;56
2/01/2018;ANTIOQUIA;MARINILLA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5440000;72
2/01/2018;ANTIOQUIA;MEDELLÍN;Jueves;MARIHUANA;TERMINAL DE TRANSPORTES;URBANA;GRAMO;5001000;40
2/01/2018;ANTIOQUIA;MEDELLÍN;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5001000;1919
2/01/2018;ANTIOQUIA;MONTEBELLO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5467000;4
2/01/2018;ANTIOQUIA;PUERTO TRIUNFO;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5591000;27
2/01/2018;ANTIOQUIA;PUERTO TRIUNFO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5591000;31
2/01/2018;ANTIOQUIA;REMEDIOS;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5604000;99
2/01/2018;ANTIOQUIA;RIONEGRO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5615000;38
2/01/2018;ANTIOQUIA;SALGAR;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5642000;10
2/01/2018;ANTIOQUIA;SAN CARLOS;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5649000;15
2/01/2018;ANTIOQUIA;SAN FRANCISCO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5652000;73
2/01/2018;ANTIOQUIA;SAN JERÓNIMO;Jueves;MARIHUANA;VELODROMO;URBANA;GRAMO;5656000;20
2/01/2018;ANTIOQUIA;SAN ROQUE;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5670000;18
2/01/2018;ANTIOQUIA;SAN ROQUE;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5670000;17
2/01/2018;ANTIOQUIA;SANTAFÉ DE ANTIOQUIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5042000;45
2/01/2018;ANTIOQUIA;SANTO DOMINGO;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5690000;4
2/01/2018;ANTIOQUIA;SANTO DOMINGO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5690000;8
2/01/2018;ANTIOQUIA;TÁMESIS;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5789000;5
2/01/2018;ANTIOQUIA;TURBO;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5837000;6000
2/01/2018;ANTIOQUIA;URRAO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5847000;200
2/01/2018;ANTIOQUIA;VALDIVIA;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;5854000;15
2/01/2018;ANTIOQUIA;VEGACHÍ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5858000;70
2/01/2018;ANTIOQUIA;VENECIA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5861000;20
2/01/2018;ANTIOQUIA;YALÍ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5885000;24
2/01/2018;ANTIOQUIA;YARUMAL;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;5887000;80
2/01/2018;ANTIOQUIA;YARUMAL;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5887000;20
2/01/2018;ANTIOQUIA;YOLOMBÓ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;5890000;5
2/01/2018;ATLÁNTICO;BARRANQUILLA;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;8001000;4000
2/01/2018;ATLÁNTICO;SABANAGRANDE;Jueves;MARIHUANA;TROCHA;RURAL;GRAMO;8634000;90
2/01/2018;ATLÁNTICO;SOLEDAD;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;8758000;300
2/01/2018;BOLÍVAR;EL CARMEN DE BOLÍVAR;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;13244000;13
2/01/2018;BOLÍVAR;MAGANGUÉ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;13430000;117
2/01/2018;BOLÍVAR;SAN JUAN NEPOMUCENO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;13657000;20
2/01/2018;BOLÍVAR;SANTA ROSA DEL SUR;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;13688000;30
2/01/2018;BOLÍVAR;ZAMBRANO;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;13894000;12
2/01/2018;CALDAS;ANSERMA;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;17042000;1061
2/01/2018;CALDAS;CHINCHINÁ;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;17174000;59
2/01/2018;CALDAS;LA DORADA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;17380000;805
2/01/2018;CALDAS;MANIZALES;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;17001000;39
2/01/2018;CALDAS;MANIZALES;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;17001000;95
2/01/2018;CALDAS;SAMANÁ;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;17662000;300
2/01/2018;CALDAS;VILLAMARÍA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;17873000;31
2/01/2018;CASANARE;TAURAMENA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;85410000;12
2/01/2018;CASANARE;YOPAL;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;85001000;14
2/01/2018;CAUCA;POPAYÁN;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;19001000;101
2/01/2018;CESAR;AGUACHICA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20011000;40
2/01/2018;CESAR;AGUSTÍN CODAZZI;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20013000;19
2/01/2018;CESAR;BOSCONIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20060000;15
2/01/2018;CESAR;EL COPEY;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;20238000;15
2/01/2018;CESAR;EL COPEY;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20238000;17
2/01/2018;CESAR;PAILITAS;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;20517000;90
2/01/2018;CESAR;PAILITAS;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;20517000;33
2/01/2018;CUNDINAMARCA;ARBELÁEZ;Jueves;MARIHUANA;FRENTE A RESIDENCIAS - VIA PUBLICA;URBANA;GRAMO;25053000;15
2/01/2018;CUNDINAMARCA;BITUIMA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25095000;10
2/01/2018;CUNDINAMARCA;BOGOTÁ D.C.;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;11001000;405
2/01/2018;CUNDINAMARCA;BOGOTÁ D.C.;Jueves;MARIHUANA;PARQUES;URBANA;GRAMO;11001000;81
2/01/2018;CUNDINAMARCA;BOGOTÁ D.C.;Jueves;MARIHUANA;TERMINAL DE TRANSPORTES;URBANA;GRAMO;11001000;100
2/01/2018;CUNDINAMARCA;BOGOTÁ D.C.;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;11001000;1447
2/01/2018;CUNDINAMARCA;COTA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25214000;18
2/01/2018;CUNDINAMARCA;FACATATIVÁ;Jueves;MARIHUANA;FRENTE A ALMACEN - VIA PUBLICA;URBANA;GRAMO;25269000;15
2/01/2018;CUNDINAMARCA;FOMEQUE;Jueves;MARIHUANA;TRAMO DE VIA;RURAL;GRAMO;25279000;10
2/01/2018;CUNDINAMARCA;FUNZA;Jueves;MARIHUANA;PERIMETRO URBANO;URBANA;GRAMO;25286000;18
2/01/2018;CUNDINAMARCA;LA MESA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25386000;120
2/01/2018;CUNDINAMARCA;LA PEÑA;Jueves;MARIHUANA;SECTOR COMERCIO;URBANA;GRAMO;25398000;16
2/01/2018;CUNDINAMARCA;LA VEGA;Jueves;MARIHUANA;SECTOR COMERCIO;URBANA;GRAMO;25402000;200
2/01/2018;CUNDINAMARCA;NIMAIMA;Jueves;MARIHUANA;SECTOR COMERCIO;URBANA;GRAMO;25489000;130
2/01/2018;CUNDINAMARCA;SOACHA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25754000;30
2/01/2018;CUNDINAMARCA;SOPÓ;Jueves;MARIHUANA;PERIMETRO URBANO;URBANA;GRAMO;25758000;35
2/01/2018;CUNDINAMARCA;TOCAIMA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25815000;201
2/01/2018;CUNDINAMARCA;ZIPAQUIRÁ;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;25899000;89
2/01/2018;GUAINÍA;INÍRIDA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;94001000;10
2/01/2018;GUAJIRA;HATONUEVO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;44378000;1360
2/01/2018;GUAJIRA;RIOHACHA;Jueves;MARIHUANA;PARQUES;URBANA;GRAMO;44001000;22
2/01/2018;GUAJIRA;SAN JUAN DEL CESAR;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;44650000;1500
2/01/2018;HUILA;PITALITO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;41551000;15
2/01/2018;META;VILLAVICENCIO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;50001000;1802
2/01/2018;NARIÑO;IPIALES;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;52356000;500
2/01/2018;NARIÑO;PASTO;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;52001000;22
2/01/2018;NARIÑO;PASTO;Jueves;MARIHUANA;PUESTO DE CONTROL;RURAL;GRAMO;52001000;25000
2/01/2018;NORTE DE SANTANDER;OCAÑA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;54498000;65
2/01/2018;NORTE DE SANTANDER;TIBÚ;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;54810000;401
2/01/2018;PUTUMAYO;PUERTO ASÍS;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;86568000;50
2/01/2018;QUINDÍO;CALARCA;Jueves;MARIHUANA;COLEGIOS, ESCUELAS;URBANA;GRAMO;63130000;5
2/01/2018;QUINDÍO;CALARCA;Jueves;MARIHUANA;INSTALACIONES DE LA POLICIA;URBANA;GRAMO;63130000;5
2/01/2018;RISARALDA;GUÁTICA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;66318000;660
2/01/2018;RISARALDA;LA VIRGINIA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;66400000;150
2/01/2018;RISARALDA;PEREIRA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;66001000;250
2/01/2018;RISARALDA;SANTA ROSA DE CABAL;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;66682000;50
2/01/2018;SAN ANDRÉS;SAN ANDRÉS;Jueves;MARIHUANA;AEROPUERTO;URBANA;GRAMO;88001000;13441
2/01/2018;SANTANDER;BUCARAMANGA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;68001000;207
2/01/2018;SANTANDER;COROMORO;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;68217000;14
2/01/2018;SANTANDER;SANTA HELENA DEL OPÓN;Jueves;MARIHUANA;FINCAS Y SIMILARES;RURAL;GRAMO;68720000;10
2/01/2018;SUCRE;SAN MARCOS;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;70708000;86
2/01/2018;SUCRE;SAN PEDRO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;70717000;58
2/01/2018;TOLIMA;LÍBANO;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;73411000;7000
2/01/2018;TOLIMA;LÍBANO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;73411000;17
2/01/2018;VALLE;BUENAVENTURA;Jueves;MARIHUANA;CASAS DE HABITACION;URBANA;GRAMO;76109000;16
2/01/2018;VALLE;BUGALAGRANDE;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;76113000;20000
2/01/2018;VALLE;CALI;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;76001000;146
2/01/2018;VALLE;EL CERRITO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;76248000;100
2/01/2018;VALLE;EL DOVIO;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;76250000;370
2/01/2018;VALLE;GINEBRA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;76306000;123
2/01/2018;VALLE;LA VICTORIA;Jueves;MARIHUANA;VIAS PUBLICAS;RURAL;GRAMO;76403000;490
2/01/2018;VALLE;OBANDO;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;76497000;15000
2/01/2018;VALLE;PALMIRA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;76520000;65
2/01/2018;VALLE;PRADERA;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;76563000;70
2/01/2018;VALLE;SAN PEDRO;Jueves;MARIHUANA;CARRETERA;RURAL;GRAMO;76670000;4000
2/01/2018;VICHADA;PUERTO CARREÑO;Jueves;MARIHUANA;VIAS PUBLICAS;URBANA;GRAMO;99001000;80
